id,level,duration,is_verified,created_by,created_at,updated_at,study_id,skill_id
380,1,1,0,,2024-12-17 10:36:51,2024-12-17 10:36:51,108,374
381,0,2,0,,2024-12-17 10:36:51,2024-12-17 10:36:51,109,223
382,0,2,0,,2024-12-17 10:36:51,2024-12-17 10:36:51,109,441
383,3,2,0,,2024-12-18 09:52:50,2024-12-18 09:52:50,110,374
384,3,2,0,,2024-12-18 09:52:50,2024-12-18 09:52:50,110,434
385,3,2,0,,2024-12-18 09:52:50,2024-12-18 09:52:50,110,724
386,2,1,0,,2024-12-18 09:52:50,2024-12-18 09:52:50,111,502
387,1,1,0,,2024-12-18 09:52:50,2024-12-18 09:52:50,111,503
388,0,0,0,,2024-12-18 09:52:50,2024-12-18 09:52:50,112,223
389,3,1,0,,2024-12-19 16:28:56,2024-12-19 16:28:56,113,143
390,1,1,0,,2024-12-19 16:28:56,2024-12-19 16:28:56,113,863
391,3,1,0,,2024-12-19 16:28:56,2024-12-19 16:28:56,114,680
392,3,1,0,,2024-12-19 16:28:56,2024-12-19 16:28:56,115,864
393,3,3,0,,2024-12-19 16:28:56,2024-12-19 16:28:56,116,378
394,3,3,0,,2024-12-19 16:28:56,2024-12-19 16:28:56,116,865
395,0,3,0,,2024-12-19 16:28:56,2024-12-19 16:28:56,117,223
396,0,3,0,,2024-12-19 16:28:56,2024-12-19 16:28:56,117,441
397,0,1,0,,2024-12-19 16:28:56,2024-12-19 16:28:56,118,629
398,3,17,0,,2024-12-22 15:36:58,2024-12-22 15:36:58,119,138
399,1,2,0,,2024-12-22 15:36:59,2024-12-22 15:36:59,120,951
400,3,20,0,,2024-12-22 15:36:59,2024-12-22 15:36:59,120,190
401,3,20,0,,2024-12-22 15:36:59,2024-12-22 15:36:59,121,952
402,0,0,0,,2024-12-22 15:36:59,2024-12-22 15:36:59,122,223
403,0,0,0,,2024-12-22 15:36:59,2024-12-22 15:36:59,122,441
404,3,2,0,,2024-12-22 15:37:31,2024-12-22 15:37:31,123,502
405,3,2,0,,2024-12-22 15:37:31,2024-12-22 15:37:31,123,231
406,3,1,0,,2024-12-22 15:37:31,2024-12-22 15:37:31,124,143
407,2,1,0,,2024-12-22 15:37:31,2024-12-22 15:37:31,125,961
408,3,17,0,,2024-12-22 15:41:09,2024-12-22 15:41:09,126,31
409,3,17,0,,2024-12-22 15:41:09,2024-12-22 15:41:09,126,963
410,3,17,0,,2024-12-22 15:41:09,2024-12-22 15:41:09,126,949
411,3,17,0,,2024-12-22 15:41:09,2024-12-22 15:41:09,126,949
412,3,17,0,,2024-12-22 15:41:09,2024-12-22 15:41:09,126,138
413,3,17,0,,2024-12-22 15:41:09,2024-12-22 15:41:09,126,104
414,3,6,0,,2024-12-22 15:49:49,2024-12-22 15:49:49,130,31
415,3,6,0,,2024-12-22 15:49:49,2024-12-22 15:49:49,130,984
416,3,6,0,,2024-12-22 15:49:49,2024-12-22 15:49:49,130,193
417,3,6,0,,2024-12-22 15:49:49,2024-12-22 15:49:49,130,206
418,2,6,0,,2024-12-22 15:49:49,2024-12-22 15:49:49,130,979
419,3,34,0,,2024-12-22 15:49:49,2024-12-22 15:49:49,131,985
420,3,34,0,,2024-12-22 15:49:49,2024-12-22 15:49:49,131,628
421,3,34,0,,2024-12-22 15:49:49,2024-12-22 15:49:49,131,986
422,3,34,0,,2024-12-22 15:49:49,2024-12-22 15:49:49,131,142
423,3,1,0,,2024-12-22 15:51:44,2024-12-22 15:51:44,132,995
424,2,4,0,,2024-12-22 15:51:44,2024-12-22 15:51:44,133,302
425,3,14,0,,2024-12-22 15:52:30,2024-12-22 15:52:30,134,483
426,1,3,0,,2024-12-22 15:52:30,2024-12-22 15:52:30,134,864
427,1,1,0,,2024-12-22 15:52:30,2024-12-22 15:52:30,135,534
428,0,4,0,,2024-12-22 15:54:39,2024-12-22 15:54:39,138,19
429,0,4,0,,2024-12-22 15:54:39,2024-12-22 15:54:39,138,1009
430,0,4,0,,2024-12-22 15:54:39,2024-12-22 15:54:39,138,358
431,3,1,0,,2024-12-22 15:55:44,2024-12-22 15:55:44,139,483
432,3,3,0,,2024-12-22 15:55:44,2024-12-22 15:55:44,140,378
433,1,2,0,,2024-12-22 15:55:44,2024-12-22 15:55:44,141,784
434,3,1,0,,2024-12-22 15:55:44,2024-12-22 15:55:44,142,223
435,3,5,0,,2024-12-22 15:55:44,2024-12-22 15:55:44,143,658
436,3,5,0,,2024-12-22 15:55:44,2024-12-22 15:55:44,143,145
437,2,2,0,,2024-12-22 15:55:44,2024-12-22 15:55:44,144,1023
438,1,1,0,,2024-12-22 15:55:44,2024-12-22 15:55:44,144,1024
439,3,5,0,,2024-12-22 15:55:44,2024-12-22 15:55:44,145,145
440,0,1,0,,2024-12-22 15:55:44,2024-12-22 15:55:44,146,1025
441,3,5,0,,2024-12-22 15:57:23,2024-12-22 15:57:23,150,235
442,3,5,0,,2024-12-22 15:57:23,2024-12-22 15:57:23,150,502
443,3,5,0,,2024-12-22 15:57:23,2024-12-22 15:57:23,150,143
444,3,1,0,,2024-12-22 15:57:58,2024-12-22 15:57:58,152,145
445,3,1,0,,2024-12-22 15:57:58,2024-12-22 15:57:58,152,542
446,3,4,0,,2024-12-22 15:57:58,2024-12-22 15:57:58,153,1043
447,2,5,0,,2024-12-22 15:57:58,2024-12-22 15:57:58,154,223
448,1,5,0,,2024-12-22 15:57:58,2024-12-22 15:57:58,154,1044
452,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,157,1075
453,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,157,1076
454,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,157,1077
455,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,157,1078
456,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,157,145
457,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,157,1079
458,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,157,1074
459,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,158,1080
460,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,158,1081
461,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,158,1069
462,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,158,1082
463,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,159,1083
464,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,159,1084
465,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,159,1085
466,3,1,0,,2024-12-22 15:59:09,2024-12-22 15:59:09,159,1075
467,3,3,0,,2024-12-22 15:59:10,2024-12-22 15:59:10,160,223
468,3,3,0,,2024-12-22 15:59:10,2024-12-22 15:59:10,160,378
469,1,2,0,,2024-12-22 16:00:34,2024-12-22 16:00:34,161,19
470,1,2,0,,2024-12-22 16:00:34,2024-12-22 16:00:34,161,193
471,1,2,0,,2024-12-22 16:00:34,2024-12-22 16:00:34,161,82
472,3,3,0,,2024-12-22 16:01:32,2024-12-22 16:01:32,162,429
473,3,3,0,,2024-12-22 16:01:32,2024-12-22 16:01:32,162,502
474,3,3,0,,2024-12-22 16:01:32,2024-12-22 16:01:32,162,1115
475,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,163,1119
476,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,163,1101
477,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,163,143
478,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,163,922
479,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,163,145
480,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,163,949
481,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,163,31
482,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,164,1124
483,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,164,723
484,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,164,302
485,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,164,1127
486,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,164,1121
487,0,0,0,,2024-12-22 16:03:12,2024-12-22 16:03:12,164,484
488,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,19
489,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,888
490,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,31
491,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,21
492,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,28
493,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,215
494,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,43
495,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,42
496,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,35
497,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,36
498,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,64
499,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,109
500,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,104
501,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,105
502,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,429
503,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,206
504,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,79
505,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,82
506,0,1,0,,2024-12-22 16:04:00,2024-12-22 16:04:00,165,209
507,0,0,0,,2024-12-22 16:05:30,2024-12-22 16:05:30,166,542
508,3,3,0,,2024-12-22 16:05:30,2024-12-22 16:05:30,166,20
509,1,1,0,,2024-12-22 16:05:30,2024-12-22 16:05:30,166,736
510,1,1,0,,2024-12-22 16:05:30,2024-12-22 16:05:30,166,434
511,3,18,0,,2024-12-22 16:05:30,2024-12-22 16:05:30,167,368
512,3,18,0,,2024-12-22 16:05:30,2024-12-22 16:05:30,167,1162
513,3,3,0,,2024-12-22 16:06:16,2024-12-22 16:06:16,168,19
514,3,3,0,,2024-12-22 16:06:16,2024-12-22 16:06:16,168,54
515,2,2,0,,2024-12-22 16:06:16,2024-12-22 16:06:16,169,19
516,1,1,0,,2024-12-22 16:06:16,2024-12-22 16:06:16,169,31
517,3,3,0,,2024-12-22 16:07:30,2024-12-22 16:07:30,171,19
518,3,3,0,,2024-12-22 16:07:30,2024-12-22 16:07:30,171,288
519,3,3,0,,2024-12-22 16:07:30,2024-12-22 16:07:30,171,31
520,3,3,0,,2024-12-22 16:07:30,2024-12-22 16:07:30,171,54
521,3,3,0,,2024-12-22 16:07:30,2024-12-22 16:07:30,171,65
522,3,3,0,,2024-12-22 16:07:30,2024-12-22 16:07:30,171,287
523,2,1,0,,2024-12-22 16:07:30,2024-12-22 16:07:30,171,1165
524,2,1,0,,2024-12-22 16:07:30,2024-12-22 16:07:30,171,1181
525,3,3,0,,2024-12-22 16:07:30,2024-12-22 16:07:30,171,32
526,3,3,0,,2024-12-22 16:07:30,2024-12-22 16:07:30,171,357
527,3,3,0,,2024-12-22 16:08:12,2024-12-22 16:08:12,172,142
528,3,3,0,,2024-12-22 16:08:12,2024-12-22 16:08:12,172,1186
529,3,3,0,,2024-12-22 16:08:12,2024-12-22 16:08:12,172,500
530,3,2,0,,2024-12-22 16:08:12,2024-12-22 16:08:12,173,949
531,2,2,0,,2024-12-22 16:08:12,2024-12-22 16:08:12,173,31
532,3,2,0,,2024-12-22 17:34:35,2024-12-22 17:34:35,174,1188
533,3,2,0,,2024-12-22 17:34:35,2024-12-22 17:34:35,174,143
534,3,2,0,,2024-12-22 17:34:35,2024-12-22 17:34:35,174,20
535,3,2,0,,2024-12-22 17:34:35,2024-12-22 17:34:35,174,34
536,3,2,0,,2024-12-22 17:34:35,2024-12-22 17:34:35,174,1190
537,1,1,0,,2024-12-22 17:34:35,2024-12-22 17:34:35,174,1187
538,2,1,0,,2024-12-22 17:34:35,2024-12-22 17:34:35,174,1192
539,2,1,0,,2024-12-22 17:34:35,2024-12-22 17:34:35,174,793
540,1,1,0,,2024-12-22 17:34:35,2024-12-22 17:34:35,174,31
541,1,1,0,,2024-12-22 17:34:35,2024-12-22 17:34:35,174,1194
547,0,1,0,,2024-12-26 15:03:09,2024-12-26 15:03:09,179,1217
548,0,3,0,,2024-12-26 15:03:10,2024-12-26 15:03:10,180,441
549,0,3,0,,2024-12-26 15:03:10,2024-12-26 15:03:10,180,1218
550,3,2,0,,2025-01-08 15:55:25,2025-01-08 15:55:25,186,230
551,3,2,0,,2025-01-08 15:55:25,2025-01-08 15:55:25,186,374
552,3,2,0,,2025-01-08 15:55:25,2025-01-08 15:55:25,186,143
553,3,2,0,,2025-01-08 15:55:25,2025-01-08 15:55:25,187,484
554,3,2,0,,2025-01-08 15:55:26,2025-01-08 15:55:26,187,483
555,3,2,0,,2025-01-08 15:55:26,2025-01-08 15:55:26,187,230
556,2,1,0,,2025-01-08 15:55:26,2025-01-08 15:55:26,187,1186
557,2,1,0,,2025-01-08 15:55:26,2025-01-08 15:55:26,187,1024
558,3,2,0,,2025-01-08 15:55:26,2025-01-08 15:55:26,188,223
559,3,2,0,,2025-01-08 15:55:26,2025-01-08 15:55:26,188,1127
560,3,2,0,,2025-01-08 15:55:26,2025-01-08 15:55:26,188,1127
561,3,2,0,,2025-01-08 15:55:27,2025-01-08 15:55:27,188,378
562,0,0,0,,2025-01-09 16:10:07,2025-01-09 16:10:07,192,483
563,0,0,0,,2025-01-09 16:10:07,2025-01-09 16:10:07,193,1034
564,0,0,0,,2025-01-09 16:10:07,2025-01-09 16:10:07,194,1033
565,2,1,0,,2025-01-17 11:04:00,2025-01-17 11:04:00,200,949
566,1,3,0,,2025-02-28 17:11:02,2025-02-28 17:11:02,210,20
567,1,3,0,,2025-02-28 17:11:02,2025-02-28 17:11:02,210,27
568,1,3,0,,2025-02-28 17:11:02,2025-02-28 17:11:02,210,19
569,1,3,0,,2025-02-28 17:11:02,2025-02-28 17:11:02,210,17
570,1,3,0,,2025-02-28 17:11:02,2025-02-28 17:11:02,210,18
571,1,3,0,,2025-02-28 17:11:02,2025-02-28 17:11:02,210,639
572,1,3,0,,2025-02-28 17:11:02,2025-02-28 17:11:02,210,1413
573,1,3,0,,2025-02-28 17:11:02,2025-02-28 17:11:02,210,477
574,1,3,0,,2025-02-28 17:11:02,2025-02-28 17:11:02,210,108
575,1,3,0,,2025-02-28 17:11:02,2025-02-28 17:11:02,210,82
576,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,79
577,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,80
578,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,81
579,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,451
580,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,452
581,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,59
582,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,60
583,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,288
584,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,440
585,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,109
586,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,313
587,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,114
588,1,3,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,210,113
589,1,4,0,,2025-02-28 17:11:03,2025-02-28 17:11:03,211,223
